Customer_ID,Cryptoasset,Balance,ASOFDATE
0xA4507,trx_eth,1.0122941,2023-06-14
0xA4508,usdc,1.0122942,2023-06-14
0xA4509,ltc,1.0122943,2023-06-14
0xA4510,xrp,1.0122944,2023-06-14
0xA4511,btc,1.0122938,2023-06-14
0xA4512,eth,1.0122939,2023-06-14
0xA4513,matic_eth,1.012294,2023-06-14
0xA4514,trx_eth,1.0122941,2023-06-14
0xA4515,usdc,1.0122942,2023-06-14
0xA4516,ltc,1.0122943,2023-06-14
0xA4517,xrp,1.0122944,2023-06-14
0xA4518,btc,1.0122938,2023-06-14
0xA4519,eth,1.0122939,2023-06-14
0xA4520,matic_eth,1.012294,2023-06-14
0xA4521,trx_eth,1.0122941,2023-06-14
0xA4522,usdc,1.0122942,2023-06-14
0xA4523,ltc,1.0122943,2023-06-14
0xA4524,xrp,1.0122944,2023-06-14
0xA4525,btc,1.0122938,2023-06-14
0xA4526,eth,1.0122939,2023-06-14
0xA4527,matic_eth,1.012294,2023-06-14
0xA4528,trx_eth,1.0122941,2023-06-14
0xA4529,usdc,1.0122942,2023-06-14
0xA4530,ltc,1.0122943,2023-06-14
0xA4531,xrp,1.0122944,2023-06-14
0xA4532,btc,1.0122938,2023-06-14
0xA4533,eth,1.0122939,2023-06-14
0xA4534,matic_eth,1.012294,2023-06-14
0xA4535,trx_eth,1.0122941,2023-06-14
0xA4536,usdc,1.0122942,2023-06-14
0xA4537,ltc,1.0122943,2023-06-14
0xA4538,xrp,1.0122944,2023-06-14
0xA4539,btc,1.0122938,2023-06-14
0xA4540,eth,1.0122939,2023-06-14
0xA4541,matic_eth,1.012294,2023-06-14
0xA4542,trx_eth,1.0122941,2023-06-14
0xA4543,usdc,1.0122942,2023-06-14
0xA4544,ltc,1.0122943,2023-06-14
0xA4545,xrp,1.0122944,2023-06-14
0xA4546,btc,1.0122938,2023-06-14
0xA4547,eth,1.0122939,2023-06-14
0xA4548,matic_eth,1.012294,2023-06-14
0xA4549,trx_eth,1.0122941,2023-06-14
0xA4550,usdc,1.0122942,2023-06-14
0xA4551,ltc,1.0122943,2023-06-14
0xA4552,xrp,1.0122944,2023-06-14
0xA4553,btc,1.0122938,2023-06-14
0xA4554,eth,1.0122939,2023-06-14
0xA4555,matic_eth,1.012294,2023-06-14
0xA4556,trx_eth,1.0122941,2023-06-14
0xA4557,usdc,1.0122942,2023-06-14
0xA4558,ltc,1.0122943,2023-06-14
0xA4559,xrp,1.0122944,2023-06-14
0xA4560,btc,1.0122938,2023-06-14
0xA4561,eth,1.0122939,2023-06-14
0xA4562,matic_eth,1.012294,2023-06-14
0xA4563,trx_eth,1.0122941,2023-06-14
0xA4564,usdc,1.0122942,2023-06-14
0xA4565,ltc,1.0122943,2023-06-14
0xA4566,xrp,1.0122944,2023-06-14
0xA4567,btc,1.0122938,2023-06-14
0xA4568,eth,1.0122939,2023-06-14
0xA4569,matic_eth,1.012294,2023-06-14
0xA4570,trx_eth,1.0122941,2023-06-14
0xA4571,usdc,1.0122942,2023-06-14
0xA4572,ltc,1.0122943,2023-06-14
0xA4573,xrp,1.0122944,2023-06-14
0xA4574,btc,1.0122938,2023-06-14
0xA4575,eth,1.0122939,2023-06-14
0xA4576,matic_eth,1.012294,2023-06-14
0xA4577,trx_eth,1.0122941,2023-06-14
0xA4578,usdc,1.0122942,2023-06-14
0xA4579,ltc,1.0122943,2023-06-14
0xA4580,xrp,1.0122944,2023-06-14
0xA4581,btc,1.0122938,2023-06-14
0xA4582,eth,1.0122939,2023-06-14
0xA4583,matic_eth,1.012294,2023-06-14
0xA4584,trx_eth,1.0122941,2023-06-14
0xA4585,usdc,1.0122942,2023-06-14
0xA4586,ltc,1.0122943,2023-06-14
0xA4587,xrp,1.0122944,2023-06-14
0xA4588,btc,1.0122938,2023-06-14
0xA4589,eth,1.0122939,2023-06-14
0xA4590,matic_eth,1.012294,2023-06-14
0xA4591,trx_eth,1.0122941,2023-06-14
0xA4592,usdc,1.0122942,2023-06-14
0xA4593,ltc,1.0122943,2023-06-14
0xA4594,xrp,1.0122944,2023-06-14
0xA4595,btc,1.0122938,2023-06-14
0xA4596,eth,1.0122939,2023-06-14
0xA4597,matic_eth,1.012294,2023-06-14
0xA4598,trx_eth,1.0122941,2023-06-14
0xA4599,usdc,1.0122942,2023-06-14
0xA4600,ltc,1.0122943,2023-06-14
0xA4601,xrp,1.0122944,2023-06-14
0xA4602,btc,1.0122938,2023-06-14
0xA4603,eth,1.0122939,2023-06-14
0xA4604,matic_eth,1.012294,2023-06-14
0xA4605,trx_eth,1.0122941,2023-06-14
0xA4606,usdc,1.0122942,2023-06-14
0xA4607,ltc,1.0122943,2023-06-14
0xA4608,xrp,1.0122944,2023-06-14
0xA4609,btc,1.0122938,2023-06-14
0xA4610,eth,1.0122939,2023-06-14
0xA4611,matic_eth,1.012294,2023-06-14
0xA4612,trx_eth,1.0122941,2023-06-14
0xA4613,usdc,1.0122942,2023-06-14
0xA4614,ltc,1.0122943,2023-06-14
0xA4615,xrp,1.0122944,2023-06-14
0xA4616,btc,1.0122938,2023-06-14
0xA4617,eth,1.0122939,2023-06-14
0xA4618,matic_eth,1.012294,2023-06-14
0xA4619,trx_eth,1.0122941,2023-06-14
0xA4620,usdc,1.0122942,2023-06-14
0xA4621,ltc,1.0122943,2023-06-14
0xA4622,xrp,1.0122944,2023-06-14
0xA4623,btc,1.0122938,2023-06-14
0xA4624,eth,1.0122939,2023-06-14
0xA4625,matic_eth,1.012294,2023-06-14
0xA4626,trx_eth,1.0122941,2023-06-14
0xA4627,usdc,1.0122942,2023-06-14
0xA4628,ltc,1.0122943,2023-06-14
0xA4629,xrp,1.0122944,2023-06-14
0xA4630,btc,1.0122938,2023-06-14
0xA4631,eth,1.0122939,2023-06-14
0xA4632,matic_eth,1.012294,2023-06-14
0xA4633,trx_eth,1.0122941,2023-06-14
0xA4634,usdc,1.0122942,2023-06-14
0xA4635,ltc,1.0122943,2023-06-14
0xA4636,xrp,1.0122944,2023-06-14
0xA4637,btc,1.0122938,2023-06-14
0xA4638,eth,1.0122939,2023-06-14
0xA4639,matic_eth,1.012294,2023-06-14
0xA4640,trx_eth,1.0122941,2023-06-14
0xA4641,usdc,1.0122942,2023-06-14
0xA4642,ltc,1.0122943,2023-06-14
0xA4643,xrp,1.0122944,2023-06-14
0xA4644,btc,1.0122938,2023-06-14
0xA4645,eth,1.0122939,2023-06-14
0xA4646,matic_eth,1.012294,2023-06-14
0xA4647,trx_eth,1.0122941,2023-06-14
0xA4648,usdc,1.0122942,2023-06-14
0xA4649,ltc,1.0122943,2023-06-14
0xA4650,xrp,1.0122944,2023-06-14
0xA4651,btc,1.0122938,2023-06-14
0xA4652,eth,1.0122939,2023-06-14
0xA4653,matic_eth,1.012294,2023-06-14
0xA4654,trx_eth,1.0122941,2023-06-14
0xA4655,usdc,1.0122942,2023-06-14
0xA4656,ltc,1.0122943,2023-06-14
0xA4657,xrp,1.0122944,2023-06-14
0xA4658,btc,1.0122938,2023-06-14
0xA4659,eth,1.0122939,2023-06-14
0xA4660,matic_eth,1.012294,2023-06-14
0xA4661,trx_eth,1.0122941,2023-06-14
0xA4662,usdc,1.0122942,2023-06-14
0xA4663,ltc,1.0122943,2023-06-14
0xA4664,xrp,1.0122944,2023-06-14
0xA4665,btc,1.0122938,2023-06-14
0xA4666,eth,1.0122939,2023-06-14
0xA4667,matic_eth,1.012294,2023-06-14
0xA4668,trx_eth,1.0122941,2023-06-14
0xA4669,usdc,1.0122942,2023-06-14
0xA4670,ltc,1.0122943,2023-06-14
0xA4671,xrp,1.0122944,2023-06-14
0xA4672,btc,1.0122938,2023-06-14
0xA4673,eth,1.0122939,2023-06-14
0xA4674,matic_eth,1.012294,2023-06-14
0xA4675,trx_eth,1.0122941,2023-06-14
0xA4676,usdc,1.0122942,2023-06-14
0xA4677,ltc,1.0122943,2023-06-14
0xA4678,xrp,1.0122944,2023-06-14
0xA4679,btc,1.0122938,2023-06-14
0xA4680,eth,1.0122939,2023-06-14
0xA4681,matic_eth,1.012294,2023-06-14
0xA4682,trx_eth,1.0122941,2023-06-14
0xA4683,usdc,1.0122942,2023-06-14
0xA4684,ltc,1.0122943,2023-06-14
0xA4685,xrp,1.0122944,2023-06-14
0xA4686,btc,1.0122938,2023-06-14
0xA4687,eth,1.0122939,2023-06-14
0xA4688,matic_eth,1.012294,2023-06-14
0xA4689,trx_eth,1.0122941,2023-06-14
0xA4690,usdc,1.0122942,2023-06-14
0xA4691,ltc,1.0122943,2023-06-14
0xA4692,xrp,1.0122944,2023-06-14
0xA4693,btc,1.0122938,2023-06-14
0xA4694,eth,1.0122939,2023-06-14
0xA4695,matic_eth,1.012294,2023-06-14
0xA4696,trx_eth,1.0122941,2023-06-14
0xA4697,usdc,1.0122942,2023-06-14
0xA4698,ltc,1.0122943,2023-06-14
0xA4699,xrp,1.0122944,2023-06-14
0xA4700,btc,1.0122938,2023-06-14
0xA4701,eth,1.0122939,2023-06-14
0xA4702,matic_eth,1.012294,2023-06-14
0xA4703,trx_eth,1.0122941,2023-06-14
0xA4704,usdc,1.0122942,2023-06-14
0xA4705,ltc,1.0122943,2023-06-14
0xA4706,xrp,1.0122944,2023-06-14
0xA4707,btc,1.0122938,2023-06-14
0xA4708,eth,1.0122939,2023-06-14
0xA4709,matic_eth,1.012294,2023-06-14
0xA4710,trx_eth,1.0122941,2023-06-14
0xA4711,usdc,1.0122942,2023-06-14
0xA4712,ltc,1.0122943,2023-06-14
0xA4713,xrp,1.0122944,2023-06-14
0xA4714,btc,1.0122938,2023-06-14
0xA4715,eth,1.0122939,2023-06-14
0xA4716,matic_eth,1.012294,2023-06-14
0xA4717,trx_eth,1.0122941,2023-06-14
0xA4718,usdc,1.0122942,2023-06-14
0xA4719,ltc,1.0122943,2023-06-14
0xA4720,xrp,1.0122944,2023-06-14
0xA4721,btc,1.0122938,2023-06-14
0xA4722,eth,1.0122939,2023-06-14
0xA4723,matic_eth,1.012294,2023-06-14
0xA4724,trx_eth,1.0122941,2023-06-14
0xA4725,usdc,1.0122942,2023-06-14
0xA4726,ltc,1.0122943,2023-06-14
0xA4727,xrp,1.0122944,2023-06-14
0xA4728,btc,1.0122938,2023-06-14
0xA4729,eth,1.0122939,2023-06-14
0xA4730,matic_eth,1.012294,2023-06-14
0xA4731,trx_eth,1.0122941,2023-06-14
0xA4732,usdc,1.0122942,2023-06-14
0xA4733,ltc,1.0122943,2023-06-14
0xA4734,xrp,1.0122944,2023-06-14
0xA4735,btc,1.0122938,2023-06-14
0xA4736,eth,1.0122939,2023-06-14
0xA4737,matic_eth,1.012294,2023-06-14
0xA4738,trx_eth,1.0122941,2023-06-14
0xA4739,usdc,1.0122942,2023-06-14
0xA4740,ltc,1.0122943,2023-06-14
0xA4741,xrp,1.0122944,2023-06-14
0xA4742,btc,1.0122938,2023-06-14
0xA4743,eth,1.0122939,2023-06-14
0xA4744,matic_eth,1.012294,2023-06-14
0xA4745,trx_eth,1.0122941,2023-06-14
0xA4746,usdc,1.0122942,2023-06-14
0xA4747,ltc,1.0122943,2023-06-14
0xA4748,xrp,1.0122944,2023-06-14
0xA4749,btc,1.0122938,2023-06-14
0xA4750,eth,1.0122939,2023-06-14
0xA4751,matic_eth,1.012294,2023-06-14
0xA4752,trx_eth,1.0122941,2023-06-14
0xA4753,usdc,1.0122942,2023-06-14
0xA4754,ltc,1.0122943,2023-06-14
0xA4755,xrp,1.0122944,2023-06-14
0xA4756,btc,1.0122938,2023-06-14
0xA4757,eth,1.0122939,2023-06-14
0xA4758,matic_eth,1.012294,2023-06-14
0xA4759,trx_eth,1.0122941,2023-06-14
0xA4760,usdc,1.0122942,2023-06-14
0xA4761,ltc,1.0122943,2023-06-14
0xA4762,xrp,1.0122944,2023-06-14
0xA4763,btc,1.0122938,2023-06-14
0xA4764,eth,1.0122939,2023-06-14
0xA4765,matic_eth,1.012294,2023-06-14
0xA4766,trx_eth,1.0122941,2023-06-14
0xA4767,usdc,1.0122942,2023-06-14
0xA4768,ltc,1.0122943,2023-06-14
0xA4769,xrp,1.0122944,2023-06-14
0xA4770,btc,1.0122938,2023-06-14
0xA4771,eth,1.0122939,2023-06-14
0xA4772,matic_eth,1.012294,2023-06-14
0xA4773,trx_eth,1.0122941,2023-06-14
0xA4774,usdc,1.0122942,2023-06-14
0xA4775,ltc,1.0122943,2023-06-14
0xA4776,xrp,1.0122944,2023-06-14
0xA4777,btc,1.0122938,2023-06-14
0xA4778,eth,1.0122939,2023-06-14
0xA4779,matic_eth,1.012294,2023-06-14
0xA4780,trx_eth,1.0122941,2023-06-14
0xA4781,usdc,1.0122942,2023-06-14
0xA4782,ltc,1.0122943,2023-06-14
0xA4783,xrp,1.0122944,2023-06-14
0xA4784,btc,1.0122938,2023-06-14
0xA4785,eth,1.0122939,2023-06-14
0xA4786,matic_eth,1.012294,2023-06-14
0xA4787,trx_eth,1.0122941,2023-06-14
0xA4788,usdc,1.0122942,2023-06-14
0xA4789,ltc,1.0122943,2023-06-14
0xA4790,xrp,1.0122944,2023-06-14
0xA4791,btc,1.0122938,2023-06-14
0xA4792,eth,1.0122939,2023-06-14
0xA4793,matic_eth,1.012294,2023-06-14
0xA4794,trx_eth,1.0122941,2023-06-14
0xA4795,usdc,1.0122942,2023-06-14
0xA4796,ltc,1.0122943,2023-06-14
0xA4797,xrp,1.0122944,2023-06-14
0xA4798,btc,1.0122938,2023-06-14
0xA4799,eth,1.0122939,2023-06-14
0xA4800,matic_eth,1.012294,2023-06-14
0xA4801,trx_eth,1.0122941,2023-06-14
0xA4802,usdc,1.0122942,2023-06-14
0xA4803,ltc,1.0122943,2023-06-14
0xA4804,xrp,1.0122944,2023-06-14
0xA4805,btc,1.0122938,2023-06-14
0xA4806,eth,1.0122939,2023-06-14
0xA4807,matic_eth,1.012294,2023-06-14
0xA4808,trx_eth,1.0122941,2023-06-14
0xA4809,usdc,1.0122942,2023-06-14
0xA4810,ltc,1.0122943,2023-06-14
0xA4811,xrp,1.0122944,2023-06-14
0xA4812,btc,1.0122938,2023-06-14
0xA4813,eth,1.0122939,2023-06-14
0xA4814,matic_eth,1.012294,2023-06-14
0xA4815,trx_eth,1.0122941,2023-06-14
0xA4816,usdc,1.0122942,2023-06-14
0xA4817,ltc,1.0122943,2023-06-14
0xA4818,xrp,1.0122944,2023-06-14
0xA4819,btc,1.0122938,2023-06-14
0xA4820,eth,1.0122939,2023-06-14
0xA4821,matic_eth,1.012294,2023-06-14
0xA4822,trx_eth,1.0122941,2023-06-14
0xA4823,usdc,1.0122942,2023-06-14
0xA4824,ltc,1.0122943,2023-06-14
0xA4825,xrp,1.0122944,2023-06-14
0xA4826,btc,1.0122938,2023-06-14
0xA4827,eth,1.0122939,2023-06-14
0xA4828,matic_eth,1.012294,2023-06-14
0xA4829,trx_eth,1.0122941,2023-06-14
0xA4830,usdc,1.0122942,2023-06-14
0xA4831,ltc,1.0122943,2023-06-14
0xA4832,xrp,1.0122944,2023-06-14
0xA4833,btc,1.0122938,2023-06-14
0xA4834,eth,1.0122939,2023-06-14
0xA4835,matic_eth,1.012294,2023-06-14
0xA4836,trx_eth,1.0122941,2023-06-14
0xA4837,usdc,1.0122942,2023-06-14
0xA4838,ltc,1.0122943,2023-06-14
0xA4839,xrp,1.0122944,2023-06-14
0xA4840,btc,1.0122938,2023-06-14
0xA4841,eth,1.0122939,2023-06-14
0xA4842,matic_eth,1.012294,2023-06-14
0xA4843,trx_eth,1.0122941,2023-06-14
0xA4844,usdc,1.0122942,2023-06-14
0xA4845,ltc,1.0122943,2023-06-14
0xA4846,xrp,1.0122944,2023-06-14
0xA4847,btc,1.0122938,2023-06-14
0xA4848,eth,1.0122939,2023-06-14
0xA4849,matic_eth,1.012294,2023-06-14
0xA4850,trx_eth,1.0122941,2023-06-14
0xA4851,usdc,1.0122942,2023-06-14
0xA4852,ltc,1.0122943,2023-06-14
0xA4853,xrp,1.0122944,2023-06-14
0xA4854,btc,1.0122938,2023-06-14
0xA4855,eth,1.0122939,2023-06-14
0xA4856,matic_eth,1.012294,2023-06-14
0xA4857,trx_eth,1.0122941,2023-06-14
0xA4858,usdc,1.0122942,2023-06-14
0xA4859,ltc,1.0122943,2023-06-14
0xA4860,xrp,1.0122944,2023-06-14
0xA4861,btc,1.0122938,2023-06-14
0xA4862,eth,1.0122939,2023-06-14
0xA4863,matic_eth,1.012294,2023-06-14
0xA4864,trx_eth,1.0122941,2023-06-14
0xA4865,usdc,1.0122942,2023-06-14
0xA4866,ltc,1.0122943,2023-06-14
0xA4867,xrp,1.0122944,2023-06-14
0xA4868,btc,1.0122938,2023-06-14
0xA4869,eth,1.0122939,2023-06-14
0xA4870,matic_eth,1.012294,2023-06-14
0xA4871,trx_eth,1.0122941,2023-06-14
0xA4872,usdc,1.0122942,2023-06-14
0xA4873,ltc,1.0122943,2023-06-14
0xA4874,xrp,1.0122944,2023-06-14
0xA4875,btc,1.0122938,2023-06-14
0xA4876,eth,1.0122939,2023-06-14
0xA4877,matic_eth,1.012294,2023-06-14
0xA4878,trx_eth,1.0122941,2023-06-14
0xA4879,usdc,1.0122942,2023-06-14
0xA4880,ltc,1.0122943,2023-06-14
0xA4881,xrp,1.0122944,2023-06-14
0xA4882,btc,1.0122938,2023-06-14
0xA4883,eth,1.0122939,2023-06-14
0xA4884,matic_eth,1.012294,2023-06-14
0xA4885,trx_eth,1.0122941,2023-06-14
0xA4886,usdc,1.0122942,2023-06-14
0xA4887,ltc,1.0122943,2023-06-14
0xA4888,xrp,1.0122944,2023-06-14
0xA4889,btc,1.0122938,2023-06-14
0xA4890,eth,1.0122939,2023-06-14
0xA4891,matic_eth,1.012294,2023-06-14
0xA4892,trx_eth,1.0122941,2023-06-14
0xA4893,usdc,1.0122942,2023-06-14
0xA4894,ltc,1.0122943,2023-06-14
0xA4895,xrp,1.0122944,2023-06-14
0xA4896,btc,1.0122938,2023-06-14
0xA4897,eth,1.0122939,2023-06-14
0xA4898,matic_eth,1.012294,2023-06-14
0xA4899,trx_eth,1.0122941,2023-06-14
0xA4900,usdc,1.0122942,2023-06-14
0xA4901,ltc,1.0122943,2023-06-14
0xA4902,xrp,1.0122944,2023-06-14
0xA4903,btc,1.0122938,2023-06-14
0xA4904,eth,1.0122939,2023-06-14
0xA4905,matic_eth,1.012294,2023-06-14
0xA4906,trx_eth,1.0122941,2023-06-14
0xA4907,usdc,1.0122942,2023-06-14
0xA4908,ltc,1.0122943,2023-06-14
0xA4909,xrp,1.0122944,2023-06-14
0xA4910,btc,1.0122938,2023-06-14
0xA4911,eth,1.0122939,2023-06-14
0xA4912,matic_eth,1.012294,2023-06-14
0xA4913,trx_eth,1.0122941,2023-06-14
0xA4914,usdc,1.0122942,2023-06-14
0xA4915,ltc,1.0122943,2023-06-14
0xA4916,xrp,1.0122944,2023-06-14
0xA4917,btc,1.0122938,2023-06-14
0xA4918,eth,1.0122939,2023-06-14
0xA4919,matic_eth,1.012294,2023-06-14
0xA4920,trx_eth,1.0122941,2023-06-14
0xA4921,usdc,1.0122942,2023-06-14
0xA4922,ltc,1.0122943,2023-06-14
0xA4923,xrp,1.0122944,2023-06-14
0xA4924,btc,1.0122938,2023-06-14
0xA4925,eth,1.0122939,2023-06-14
0xA4926,matic_eth,1.012294,2023-06-14
0xA4927,trx_eth,1.0122941,2023-06-14
0xA4928,usdc,1.0122942,2023-06-14
0xA4929,ltc,1.0122943,2023-06-14
0xA4930,xrp,1.0122944,2023-06-14
0xA4931,btc,1.0122938,2023-06-14
0xA4932,eth,1.0122939,2023-06-14
0xA4933,matic_eth,1.012294,2023-06-14
0xA4934,trx_eth,1.0122941,2023-06-14
0xA4935,usdc,1.0122942,2023-06-14
0xA4936,ltc,1.0122943,2023-06-14
0xA4937,xrp,1.0122944,2023-06-14
0xA4938,btc,1.0122938,2023-06-14
0xA4939,eth,1.0122939,2023-06-14
0xA4940,matic_eth,1.012294,2023-06-14
0xA4941,trx_eth,1.0122941,2023-06-14
0xA4942,usdc,1.0122942,2023-06-14
0xA4943,ltc,1.0122943,2023-06-14
0xA4944,xrp,1.0122944,2023-06-14
0xA4945,btc,1.0122938,2023-06-14
0xA4946,eth,1.0122939,2023-06-14
0xA4947,matic_eth,1.012294,2023-06-14
0xA4948,trx_eth,1.0122941,2023-06-14
0xA4949,usdc,1.0122942,2023-06-14
0xA4950,ltc,1.0122943,2023-06-14
0xA4951,xrp,1.0122944,2023-06-14
0xA4952,btc,1.0122938,2023-06-14
0xA4953,eth,1.0122939,2023-06-14
0xA4954,matic_eth,1.012294,2023-06-14
0xA4955,trx_eth,1.0122941,2023-06-14
0xA4956,usdc,1.0122942,2023-06-14
0xA4957,ltc,1.0122943,2023-06-14
0xA4958,xrp,1.0122944,2023-06-14
0xA4959,btc,1.0122938,2023-06-14
0xA4960,eth,1.0122939,2023-06-14
0xA4961,matic_eth,1.012294,2023-06-14
0xA4962,trx_eth,1.0122941,2023-06-14
0xA4963,usdc,1.0122942,2023-06-14
0xA4964,ltc,1.0122943,2023-06-14
0xA4965,xrp,1.0122944,2023-06-14
0xA4966,btc,1.0122938,2023-06-14
0xA4967,eth,1.0122939,2023-06-14
0xA4968,matic_eth,1.012294,2023-06-14
0xA4969,trx_eth,1.0122941,2023-06-14
0xA4970,usdc,1.0122942,2023-06-14
0xA4971,ltc,1.0122943,2023-06-14
0xA4972,xrp,1.0122944,2023-06-14
0xA4973,btc,1.0122938,2023-06-14
0xA4974,eth,1.0122939,2023-06-14
0xA4975,matic_eth,1.012294,2023-06-14
0xA4976,trx_eth,1.0122941,2023-06-14
0xA4977,usdc,1.0122942,2023-06-14
0xA4978,ltc,1.0122943,2023-06-14
0xA4979,xrp,1.0122944,2023-06-14
0xA4980,btc,1.0122938,2023-06-14
0xA4981,eth,1.0122939,2023-06-14
0xA4982,matic_eth,1.012294,2023-06-14
0xA4983,trx_eth,1.0122941,2023-06-14
0xA4984,usdc,1.0122942,2023-06-14
0xA4985,ltc,1.0122943,2023-06-14
0xA4986,xrp,1.0122944,2023-06-14
0xA4987,btc,1.0122938,2023-06-14
0xA4988,eth,1.0122939,2023-06-14
0xA4989,matic_eth,1.012294,2023-06-14
0xA4990,trx_eth,1.0122941,2023-06-14
0xA4991,usdc,1.0122942,2023-06-14
0xA4992,ltc,1.0122943,2023-06-14
0xA4993,xrp,1.0122944,2023-06-14
0xA4994,btc,1.0122938,2023-06-14
0xA4995,eth,1.0122939,2023-06-14
0xA4996,matic_eth,1.012294,2023-06-14
0xA4997,trx_eth,1.0122941,2023-06-14
0xA4998,usdc,1.0122942,2023-06-14
0xA4999,ltc,1.0122943,2023-06-14
0xA5000,xrp,1.0122944,2023-06-14
0xA5001,btc,1.0122938,2023-06-14
0xA5002,eth,1.0122939,2023-06-14
0xA5003,matic_eth,1.012294,2023-06-14
0xA5004,trx_eth,1.0122941,2023-06-14
0xA5005,usdc,1.0122942,2023-06-14
0xA5006,ltc,1.0122943,2023-06-14
0xA5007,xrp,1.0122944,2023-06-14
0xA5008,btc,1.0122938,2023-06-14
0xA5009,eth,1.0122939,2023-06-14
0xA5010,matic_eth,1.012294,2023-06-14
0xA5011,trx_eth,1.0122941,2023-06-14
0xA5012,usdc,1.0122942,2023-06-14
0xA5013,ltc,1.0122943,2023-06-14
0xA5014,xrp,1.0122944,2023-06-14
0xA5015,btc,1.0122938,2023-06-14
0xA5016,eth,1.0122939,2023-06-14
0xA5017,matic_eth,1.012294,2023-06-14
0xA5018,trx_eth,1.0122941,2023-06-14
0xA5019,usdc,1.0122942,2023-06-14
0xA5020,ltc,1.0122943,2023-06-14
0xA5021,xrp,1.0122944,2023-06-14
0xA5022,btc,1.0122938,2023-06-14
0xA5023,eth,1.0122939,2023-06-14
0xA5024,matic_eth,1.012294,2023-06-14
0xA5025,trx_eth,1.0122941,2023-06-14
0xA5026,usdc,1.0122942,2023-06-14
0xA5027,ltc,1.0122943,2023-06-14
0xA5028,xrp,1.0122944,2023-06-14
0xA5029,btc,1.0122938,2023-06-14
0xA5030,eth,1.0122939,2023-06-14
0xA5031,matic_eth,1.012294,2023-06-14
0xA5032,trx_eth,1.0122941,2023-06-14
0xA5033,usdc,1.0122942,2023-06-14
0xA5034,ltc,1.0122943,2023-06-14
0xA5035,xrp,1.0122944,2023-06-14
0xA5036,btc,1.0122938,2023-06-14
0xA5037,eth,1.0122939,2023-06-14
0xA5038,matic_eth,1.012294,2023-06-14
0xA5039,trx_eth,1.0122941,2023-06-14
0xA5040,usdc,1.0122942,2023-06-14
0xA5041,ltc,1.0122943,2023-06-14
0xA5042,xrp,1.0122944,2023-06-14
0xA5043,btc,1.0122938,2023-06-14
0xA5044,eth,1.0122939,2023-06-14
0xA5045,matic_eth,1.012294,2023-06-14
0xA5046,trx_eth,1.0122941,2023-06-14
0xA5047,usdc,1.0122942,2023-06-14
0xA5048,ltc,1.0122943,2023-06-14
0xA5049,xrp,1.0122944,2023-06-14
0xA5050,btc,1.0122938,2023-06-14
0xA5051,eth,1.0122939,2023-06-14
0xA5052,matic_eth,1.012294,2023-06-14
0xA5053,trx_eth,1.0122941,2023-06-14
0xA5054,usdc,1.0122942,2023-06-14
0xA5055,ltc,1.0122943,2023-06-14
0xA5056,xrp,1.0122944,2023-06-14
0xA5057,btc,1.0122938,2023-06-14
0xA5058,eth,1.0122939,2023-06-14
0xA5059,matic_eth,1.012294,2023-06-14
0xA5060,trx_eth,1.0122941,2023-06-14
0xA5061,usdc,1.0122942,2023-06-14
0xA5062,ltc,1.0122943,2023-06-14
0xA5063,xrp,1.0122944,2023-06-14
0xA5064,btc,1.0122938,2023-06-14
0xA5065,eth,1.0122939,2023-06-14
0xA5066,matic_eth,1.012294,2023-06-14
0xA5067,trx_eth,1.0122941,2023-06-14
0xA5068,usdc,1.0122942,2023-06-14
0xA5069,ltc,1.0122943,2023-06-14
0xA5070,xrp,1.0122944,2023-06-14
0xA5071,btc,1.0122938,2023-06-14
0xA5072,eth,1.0122939,2023-06-14
0xA5073,matic_eth,1.012294,2023-06-14
0xA5074,trx_eth,1.0122941,2023-06-14
0xA5075,usdc,1.0122942,2023-06-14
0xA5076,ltc,1.0122943,2023-06-14
0xA5077,xrp,1.0122944,2023-06-14
0xA5078,btc,1.0122938,2023-06-14
0xA5079,eth,1.0122939,2023-06-14
0xA5080,matic_eth,1.012294,2023-06-14
0xA5081,trx_eth,1.0122941,2023-06-14
0xA5082,usdc,1.0122942,2023-06-14
0xA5083,ltc,1.0122943,2023-06-14
0xA5084,xrp,1.0122944,2023-06-14
0xA5085,btc,1.0122938,2023-06-14
0xA5086,eth,1.0122939,2023-06-14
0xA5087,matic_eth,1.012294,2023-06-14
0xA5088,trx_eth,1.0122941,2023-06-14
0xA5089,usdc,1.0122942,2023-06-14
0xA5090,ltc,1.0122943,2023-06-14
0xA5091,xrp,1.0122944,2023-06-14
0xA5092,btc,1.0122938,2023-06-14
0xA5093,eth,1.0122939,2023-06-14
0xA5094,matic_eth,1.012294,2023-06-14
0xA5095,trx_eth,1.0122941,2023-06-14
0xA5096,usdc,1.0122942,2023-06-14
0xA5097,ltc,1.0122943,2023-06-14
0xA5098,xrp,1.0122944,2023-06-14
0xA5099,btc,1.0122938,2023-06-14
0xA5100,eth,1.0122939,2023-06-14
0xA5101,matic_eth,1.012294,2023-06-14
0xA5102,trx_eth,1.0122941,2023-06-14
0xA5103,usdc,1.0122942,2023-06-14
0xA5104,ltc,1.0122943,2023-06-14
0xA5105,xrp,1.0122944,2023-06-14
0xA5106,btc,1.0122938,2023-06-14
0xA5107,eth,1.0122939,2023-06-14
0xA5108,matic_eth,1.012294,2023-06-14
0xA5109,trx_eth,1.0122941,2023-06-14
